ReviewID,RecordKey,SourceSheet,SourceRowNumber,RecordID,AssetName,WorkType,RequestLetterNo,FailureDescriptionRaw,OperationDescriptionRaw,RelatedMachineCode,MachineName,PartName,PartCode,WorkDate,WorkedHours,ProcessStatus,RepairDeliveryOrProductionStartDate,MoldDeliveryToProductionDate,ApprovalFormStatus,ReviewReason,MoldCodeReviewStatus,AssignedMoldCode,ReviewerNote,HistoricalClassification,HistoricalCandidateMoldCodes,ProposedReviewAction
MMCR-1405-0001,1405-فروردین-38,فروردین,39,38,قالب پراید خاردار,قالب تعمیری,,اصلاح کفی قالب,کفتراشی,,7101,bottom plate,2,1405/01/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,21355 | ML21355-01S,NEEDS_MOLD_MASTER
MMCR-1405-0331,1405-مرداد-121,مرداد,122,121,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,سوپاپ گذاری,,مونتاژ,Matrix,,1405/05/05,2.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0332,1405-مرداد-135,مرداد,136,135,قالب پخت کلاچ پژو 405,قالب تعمیری,,تعویض سوپاپ,تعویض,,مونتاژ,سوپاپ,,1405/05/06,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0333,1405-مرداد-145,مرداد,146,145,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,سنگ زنی,,7301,Stop,,1405/05/06,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0334,1405-مرداد-199,مرداد,200,199,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,بستن قالب,,مونتاژ,mold,,1405/05/08,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0335,1405-مرداد-227,مرداد,228,227,قالب پخت کلاچ پیکان,قالب تعمیری,,,بستن قالب,,مونتاژ,mold,,1405/05/10,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0336,1405-مرداد-239,مرداد,240,239,قالب پخت کلاچ پیکان,قالب تعمیری,,,بستن قالب,,مونتاژ,mold,,1405/05/10,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0337,1405-مرداد-247,مرداد,248,247,قالب پخت کلاچ پیکان,قالب تعمیری,,,Tapping,,مونتاژ,رینگ,,1405/05/10,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0338,1405-مرداد-248,مرداد,249,248,قالب پخت کلاچ پیکان,قالب تعمیری,,,بستن,,مونتاژ,mold,,1405/05/10,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0339,1405-مرداد-254,مرداد,255,254,قالب پخت کلاچ پیکان,قالب تعمیری,,درخواست 2 عدد صفحه 5 سانتی جهت 2 قالب کلاچ,دورتراشی,,7103,top Plate,,1405/05/10,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0340,1405-مرداد-228,مرداد,229,228,قالب پخت کلاچ پیکان,قالب تعمیری,,,بستن قالب دوم,,مونتاژ,mold,,1405/05/11,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0341,1405-مرداد-252,مرداد,253,252,قالب پخت کلاچ پیکان,قالب تعمیری,,,بستن,,مونتاژ,mold,,1405/05/11,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0342,1405-مرداد-255,مرداد,256,255,قالب پخت کلاچ پیکان,قالب تعمیری,,درخواست 2 عدد صفحه 5 سانتی جهت 2 قالب کلاچ,دورتراشی,,7103,top Plate,,1405/05/11,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0343,1405-مرداد-257,مرداد,258,257,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,بستن قالب,,مونتاژ,mold,,1405/05/12,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0344,1405-مرداد-258,مرداد,259,258,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,سوپاپ گذاری,,مونتاژ,سوپاپ,,1405/05/12,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0345,1405-مرداد-261,مرداد,262,261,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,بستن قالب,,مونتاژ,mold,,1405/05/12,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0346,1405-مرداد-262,مرداد,263,262,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,سوپاپ گذاری,,مونتاژ,سوپاپ,,1405/05/12,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0347,1405-مرداد-266,مرداد,267,266,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,بستن قالب,,مونتاژ,mold,,1405/05/12,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0348,1405-مرداد-267,مرداد,268,267,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,سوپاپ گذاری,,مونتاژ,سوپاپ,,1405/05/12,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0349,1405-مرداد-273,مرداد,274,273,قالب پخت کلاچ پژو 405,قالب تعمیری,,واسطه,Turning,,7301,واسطه,,1405/05/13,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0350,1405-مرداد-283,مرداد,284,283,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,Grinding,,7501,Stop,,1405/05/14,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0351,1405-مرداد-277,مرداد,278,277,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,Turning,,7301,Stop,,1405/05/16,4.666666666666667,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0352,1405-مرداد-278,مرداد,279,278,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,Power Hacksaw Cutting,,8001,Stop,,1405/05/16,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0353,1405-مرداد-280,مرداد,281,280,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Stop,Grinding,,7501,Stop,,1405/05/16,4.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0354,1405-مرداد-406,مرداد,407,406,قالب پخت کلاچ پژو 405,قالب تعمیری,,مونتاژ قالب,Assambly,,دمونتاژ,Mold,,1405/05/20,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0355,1405-مرداد-407,مرداد,408,407,قالب پخت کلاچ پیکان,قالب تعمیری,,سنگ زنی سنبه,Assambly,,دمونتاژ,Mold,,1405/05/20,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0356,1405-مرداد-401,مرداد,402,401,قالب پخت کلاچ پیکان,قالب تعمیری,,سنگ زنی سنبه,Grinding,,7501,Mandrel,,1405/05/21,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0357,1405-مرداد-402,مرداد,403,402,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی سنبه,Grinding,,7501,Mandrel,,1405/05/21,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0358,1405-مرداد-409,مرداد,410,409,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی سنبه,Assambly,,دمونتاژ,Mold,,1405/05/21,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0359,1405-مرداد-427,مرداد,428,427,قالب پخت کلاچ پژو 405,قالب تعمیری,,اصلاح,Turning,,7103,top Plate,,1405/05/24,2.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0360,1405-مرداد-428,مرداد,429,428,قالب پخت کلاچ پژو 405,قالب تعمیری,,اصلاح,Turning,,7101,top Plate,,1405/05/24,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0361,1405-مرداد-447,مرداد,448,447,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت پیچ واسطه,Turning,,7301,پیچ واسطه,,1405/05/24,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0362,1405-مرداد-452,مرداد,453,452,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی صفح کلاچ پژو,Grinding,,7502,top Plate,,1405/05/24,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0363,1405-مرداد-460,مرداد,461,460,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی صفح کلاچ پژو,Assambly,,مونتاژ,Mold,,1405/05/25,1.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0364,1405-مرداد-466,مرداد,467,466,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی صفح کلاچ پژو,Grinding,,7502,top Plate,,1405/05/25,9,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0365,1405-مرداد-481,مرداد,482,481,قالب پخت کلاچ پژو 405,قالب تعمیری,,وایر جا میل راهنما,وایر,,7604,Mold,,1405/05/25,6,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0366,1405-مرداد-508,مرداد,509,508,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی صفح کلاچ پژو,Assambly,,دمونتاژ,Mold,,1405/05/26,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0367,1405-مرداد-524,مرداد,525,524,قالب پخت کلاچ پژو 405,قالب تعمیری,,تعویض سوپاپ,Assambly,,دمونتاژ,Pin,,1405/05/26,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0368,1405-مرداد-536,مرداد,537,536,قالب پخت کلاچ پژو 405,قالب تعمیری,,وایر جا میل راهنما,وایر,,7604,Mold,,1405/05/26,12,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0369,1405-مرداد-514,مرداد,515,514,قالب پخت کلاچ پژو 405,قالب تعمیری,,تعویض سوپاپ,Assambly,,دمونتاژ,Mold,,1405/05/27,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0370,1405-مرداد-515,مرداد,516,515,قالب مترو مشهد,قالب تعمیری,1722,سنگ زدن قالب تعویض صفحات زیر و رو,Assambly,,دمونتاژ,Mold,,1405/05/27,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,1,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0371,1405-مرداد-528,مرداد,529,528,قالب پخت کلاچ پژو 405,قالب تعمیری,,تعویض سوپاپ,Assambly,,دمونتاژ,سوپاپ,,1405/05/27,2.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0372,1405-مرداد-531,مرداد,532,531,قالب پخت کلاچ پژو 405,قالب تعمیری,,تعویض سوپاپ,Drilling,,7401,top Plate,,1405/05/27,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0373,1405-مرداد-541,مرداد,542,541,قالب پخت کلاچ پژو 405,قالب تعمیری,,وایر جا میل راهنما,وایر,,7604,Mold,,1405/05/27,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0374,1405-مرداد-559,مرداد,560,559,قالب مترو مشهد,قالب تعمیری,1722,سنگ زدن قالب تعویض صفحات زیر و رو,Grinding,,7501,Matrix,,1405/05/28,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,1,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0375,1405-مرداد-560,مرداد,561,560,قالب مترو مشهد,قالب تعمیری,1722,سنگ زدن قالب تعویض صفحات زیر و رو,Grinding,,7501,Mandrel,,1405/05/28,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,1,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0376,1405-مرداد-578,مرداد,579,578,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,Turning,,7102,top Plate,,1405/05/29,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0377,1405-مرداد-600,مرداد,601,600,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,Turning,,7102,top Plate,,1405/05/31,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0378,1405-مرداد-603,مرداد,604,603,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,کفتراشی,,7103,top Plate,,1405/05/31,0.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0379,1405-شهریور-4,شهریور,5,4,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,Turning,,7102,top Plate,,1405/06/01,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0380,1405-شهریور-5,شهریور,6,5,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,کفتراشی,,7103,top Plate,,1405/06/01,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0381,1405-شهریور-36,شهریور,37,36,قالب پخت کلاچ,قالب تعمیری,,کفتراشی صفحه دومی,کفتراشی,,7101,Top plate,,1405/06/01,4.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0382,1405-شهریور-38,شهریور,39,38,قالب پخت کلاچ,قالب تعمیری,,کفتراشی صفحه 3,کفتراشی,,7101,Top plate,,1405/06/01,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0383,1405-شهریور-7,شهریور,8,7,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,کفتراشی,,7103,top Plate,,1405/06/02,1.75,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0384,1405-شهریور-31,شهریور,32,31,قالب پخت کلاچ,قالب تعمیری,,ساخت صفحه های قالب پخت بعلت تابیدگی صفحات قالب,Turning,,7502,Top plate,,1405/06/02,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0385,1405-شهریور-39,شهریور,40,39,قالب پخت کلاچ,قالب تعمیری,,کفتراشی صفحه 3,کفتراشی,,7101,Top plate,,1405/06/02,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0386,1405-شهریور-40,شهریور,41,40,قالب پخت کلاچ,قالب تعمیری,,کفتراشی صفحه 4,کفتراشی,,7101,Top plate,,1405/06/02,4.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0387,1405-شهریور-41,شهریور,42,41,قالب پخت کلاچ,قالب تعمیری,,کفتراشی صفحه 5,کفتراشی,,7101,Top plate,,1405/06/02,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0388,1405-شهریور-51,شهریور,52,51,قالب پخت کلاچ پژو 405,قالب تعمیری,,پیچ بریدگی,سوراخکاری,,7401,Top plate,,1405/06/03,0.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0389,1405-شهریور-59,شهریور,60,59,قالب پخت کلاچ,قالب تعمیری,,صفحه 2 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/03,7,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0390,1405-شهریور-65,شهریور,66,65,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/03,4.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0391,1405-شهریور-66,شهریور,67,66,قالب پخت کلاچ,قالب تعمیری,,صفحه 7 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/03,4.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0392,1405-شهریور-72,شهریور,73,72,قالب پخت کلاچ,قالب تعمیری,,صفحه 5 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/03,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0393,1405-شهریور-74,شهریور,75,74,قالب پخت کلاچ,قالب تعمیری,,صفحه 5 (4 سانتی جدید),کفتراشی,,7103,Top plate,,1405/06/03,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0394,1405-شهریور-76,شهریور,77,76,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت پین پران جهت قالب,کفتراشی و سوراخکاری,,7301,پین پران,,1405/06/03,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0395,1405-شهریور-61,شهریور,62,61,قالب پخت کلاچ,قالب تعمیری,,صفحه 2 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/04,6,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0396,1405-شهریور-71,شهریور,72,71,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/04,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
